OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-RED0032,Red Run,River/Stream,,05020006,,,,,39.6849000000,-79.0741000000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-SAV0143,Savage River,River/Stream,,02070002,,,,,39.5993000000,-79.0668900000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-SBA0001,S. Branch Bear Creek,River/Stream,,05020006,,,,,39.6525000000,-79.3854200000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-SCA0014,S Branch Casselman,River/Stream,,05020006,,,,,39.6495100000,-79.1816200000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-SCA0059,SB Casselman,River/Stream,,05020006,,,,,39.6017800000,-79.2044100000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-SHA0006,Shade Run,River/Stream,,05020006,,,,,39.6877000000,-79.1696800000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-SHE0008,Shields Run,River/Stream,,02070002,,,,,39.2768400000,-79.3897100000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-SHO0001,Short Run,River/Stream,,02070002,,,,,39.3760700000,-79.2074700000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-SLT0009,Salt Block Run,River/Stream,,05020006,,,,,39.5777900000,-79.4461500000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-SPL0002,South Prong Lost Land Run,River/Stream,,02070002,,,,,39.3723750000,-79.2554300000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-SRU0021,Stoney Run,River/Stream,Cold Spring Lane crossing (Continuous monitoring site is behind the Loyola College Newman Towers. Can park at synagogue lot?) Automated winter storm sampling site.,02060003,,,,,39.3462000000,-76.6268900000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-STE0000,Steyer Run,River/Stream,,02070002,,,,,39.3045600000,-79.3121700000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-SXR0002,Stoney Run,River/Stream,Furnace Ave Crossing Anne Arundel ADC Map 1 J-6,02060003,,,,,39.2121666670,-76.6949666670,,,,GPS-Unspecified,NAD83,,,,,,,US,24,003,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-TOL0001,Toliver Run,River/Stream,,05020006,,,,,39.4947590000,-79.4208260000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-UQM0008,North Branch,River/Stream,Bridge sample at Greenspring Valley Road. Park in private driveway.,02060003,,,,,39.4224200000,-76.7105500000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-UQM0032,North Branch,River/Stream,Access stream from private lane running NW off Caves Farm Rd.  Turn at 2712-2726  Caves Rd. driveway. Can park in pull-off on left side just before bridge.,02060003,,,,,39.4376600000,-76.7379400000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-UQQ0005,Roland Run,River/Stream,Circle Road. Balt ADC 26G6.,02060003,,,,,39.3986300000,-76.6487800000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-UYR0004,UT Youghiogheny River,River/Stream,,05020006,,,,,39.3278400000,-79.4786200000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-WRR0008,White Rock Run,River/Stream,,05020006,,,,,39.5961980000,-79.4463010000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-WST0000,West Run,River/Stream,Cottonworth Avenue. Sample at Cottonworth crossing and Smith Avenue.- off of Falls Rd in Mount Washington. Stream follows Kelly Ave. but not shown on map. Balt ADC 26G12.,02060003,,,,,39.3673700000,-76.6490200000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-YOU1260,Youghiogheny River,River/Stream,,05020006,,,,,39.3065700000,-79.4800500000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-YOU1320,Youghiogheny River,River/Stream,,05020006,,,,,39.2809000000,-79.4671300000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-ZEI0058,Unamed Tributary,River/Stream,Bradely BLVD 1st Stream crossing,02070008,,,,,39.0064500000,-77.1747500000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,031,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-ZEJ0001,Cabin John Creek/Unamed Tributary,River/Stream,Tuckerman Lane Entrance to Cabin John Regional Park. Conductivity logger underneath first bridge crossing into park.,02070008,,,,,39.0374730000,-77.1537200000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,031,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-ZEM0001,Cabin John Creek/Unamed Tributary,River/Stream,Scotland A.M.E. Zion Church Parking Lot. 10902 Seven Locks RD Steam flows underneath driveway. Conductivity logger downstream side,02070008,,,,,39.0337250000,-77.1606000000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,031,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-ZFI0000,UNT (Shallow Run) to Deep Run,River/Stream,West of Hanover Road Crossing. Stream flowing from the west upstream of confluence with Deep Run. Sample at the same time as DXC0025. Anne Arundel ADC Map 1 F-10,02060003,,,,,39.1896000000,-76.7198500000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,003,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-ZHH0001,Unamed Tributary,River/Stream,River RD (190)Pull into entrance of Holton Arms School,02070008,,,,,38.9921400000,-77.1604200000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,031,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-ZPT0001,Unnamed Trib to Deep Run,River/Stream,Discharge of storm water pond. Take exit for Snowden River Parkway off Rt 100 west. Park on right hand shoulder just before circle. Short hike NE to sample trib as it passes under chain link fence (see map included). Howard ADC Map 16 G-6,02060003,,,,,39.2121833330,-76.7954500000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,027,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-ZPU0005,Unnamed Trib to Stoney Run,River/Stream,Right hand side on road leading to BWI Amtrack station. Take hiker/biker path to bridge and collect sample at bridge crossing (see map included). Anne Arundel ADC Map 1 K-10,02060003,,,,,39.1916833330,-76.6908000000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,003,,,,,,,,,,STORET
MDE_EASP,Environmental Assessment and Standard Program,MDE_EASP-ZPV0005,Unnamed Trib to North Br. Patapsco,River/Stream,"Enter Woodstock Job Corps Center and check in at security gate (call James Gray 410-696-9202 in advance). Follow road to far NW corner of campus and if possible, drive (4WD) down dirt road. Use GPS coords to locate small abandoned bridge crossing unnamed trib.",02060003,,,,,39.3375400000,-76.8702600000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-AAR0000,Aaron Run,River/Stream,"Aarons Run at mouth, above confluence with Savage River just past first bridge crossing (Savage River Road) on right",02070002,,,,,39.4865100000,-79.0824400000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-AAR0021,Aaron Run,River/Stream,"Use same residence.  Park at pond, walk through woods to access stream.",02070002,,,,,39.5121200000,-79.0905200000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-AAR0022,Aaron Run,River/Stream,Use same residence.  Sample at bridge.,02070002,,,,,39.5127300000,-79.0901600000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-AAR0024,Aaron Run,River/Stream,Residence u have permission.  3 samples taken from property.  Dirt rd just past 3091 Westernport Rd.  Have key for gate.  1st crossing,02070002,,,,,39.5149800000,-79.0876900000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-AAR0028,Aaron Run,River/Stream,"Look for triple mailboxes #s 3334, 3379, 3385.  Pull down dirt rd to crossing.",02070002,,,,,39.5193300000,-79.0865600000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-AAR0031,Aaron Run,River/Stream,0.6 miles from intersection of Aaron's Run Rd and Westernport Rd.  Look for gate (dummy locked only) and wooden bridge with blue beams.,02070002,,,,,39.5229500000,-79.0837400000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-ADK0019,Adkins Race,River/Stream,"MD Route 354 (Willards Whiton Road) crossing, downstream of bridge. Spillage of Adkins Pond",02080111,,,,,38.3311830000,-75.3733330000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,045,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-ALE0006,Alexander Run,River/Stream,Use access road on left 0.6 miles past Durst Road - (stay to the right [left looks like private dr]) drive in 0.5 miles on dirt rd (park) and walk south to stream (approx. 300 ft),05020006,,,,,39.6567830000,-79.2160170000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-ASP0007,Aspen Run,River/Stream,Hoffman Mill Road crossing,02060003,,,,,39.5876670000,-76.9007170000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,013,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-AYD0001,Aydylotte Branch,River/Stream,Poplar Neck Rd. crossing,02080111,,,,,38.4051830000,-75.3834330000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,045,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BAE0079,Barren Creek,River/Stream,Barren Cr. Rd. crossing. Below mill pond,02080109,,,,,38.4620830000,-75.7347670000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,045,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BAH0014,Bachelors Branch,River/Stream,Rt. 113 from north-bound lanes.,02080111,,,,,38.0966330000,-75.4889670000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,047,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BAL0006,Bald Hill Branch,River/Stream,Yellowwood Lane. Busy road but enough parking on Eastbound shoulder. (Sample from Westbound side due to ledge),02060006,,,,,38.9305830000,-76.8256670000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,033,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BAR0026,Bear Creek,River/Stream,Bottenfield Rd - bank sample upstream,02070003,,,,,39.7204600000,-78.3052200000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,043,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BAS0000,Basin Run,River/Stream,McCauley Road crossing,02050306,,,,,39.6618000000,-76.1470830000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,015,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BBH0030,Back Branch,River/Stream,Roblee Drive,02060006,,,,,38.8182400000,-76.8128200000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,033,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BBV0004,Back Bay Cove,Riverine Impoundment,Turkey Neck Cove off Green Glade Cove,05020006,,,,,39.4681400000,-79.2853200000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BCS0021,Broad Creek,River/Stream,"Defense Highway (Rt 450), heading East park on right - wide shoulder",02060004,,,,,38.9867800000,-76.5681500000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,003,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BDB0013,Broadway Branch,River/Stream,Sandtown Rd. (Rt. 287) crossing,02060005,,,,,39.0349330000,-75.7749670000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,011,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BDK0018,Braddock Run,River/Stream,Mill Street,02070002,,,,,39.6535200000,-78.8100000000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,001,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BDT0017,Beaver Dam Ditch,River/Stream,Ell Downers Rd. crossing.,02060005,,,,,39.0744500000,-75.8654330000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,035,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BDT0053,Beaverdam Ditch,River/Stream,Big Woods Road,02060005,,,,,39.1154500000,-75.8922200000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,035,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BEA0015,Beaver Run,River/Stream,Route 91 (Gamber Road) crossing,02060003,,,,,39.4869000000,-76.9005830000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,013,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BEB0066,Bear Branch,River/Stream,Hughes Shop Road (Walter Road-Alt),02070009,,,,,39.6342500000,-77.0417900000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,013,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BEL0039,Big Elk Creek,River/Stream,Route 7 (Delaware Ave) crossing,02060002,,,,,39.6084900000,-75.8214300000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,015,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BEL0060,Big Elk Creek,River/Stream,Ricketts Mill Road crossing,02060002,,,,,39.6302170000,-75.8250330000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,015,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BET0005,Beetree Run,River/Stream,Bentley Road crossing,02060003,,,,,39.6730330000,-76.6749500000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BEV0005,Beaverdam Run,River/Stream,Beaver Run Lane. Go to small bridge crossing,02060003,,,,,39.4869330000,-76.6446670000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BEV0095,Beaverdam Run,River/Stream,Ridge Road,02060003,,,,,39.4703300000,-76.7179600000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BHR0020,Brice Hollow Run,River/Stream,Brice Hollow Road SE,02070002,,,,,39.5778900000,-78.7017100000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,001,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BIL0001,Big Laurel Run,River/Stream,Big Laurel Run - crossing at Miller Rd,05020006,,,,,39.6472830000,-79.1799500000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BIL0015,Casselman,River/Stream,Big Laurel Run - crossing at Miller Rd / .,05020006,,,,,39.6471200000,-79.1799200000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BIL0033,Big Laurel Run,River/Stream,Big Laurel Run downstream of confluence with CASS-017. 250 yards thru woods north of CASS-017 off West Shale Road,05020006,,,,,39.6481330000,-79.1379830000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BKH0011,Black Branch,River/Stream,Church Road,02060006,,,,,38.8829400000,-76.7596700000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,033,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BKM0006,Beckmans,Riverine Impoundment,Strait back cove near dock 50 yd from shore,05020006,,,,,39.5056800000,-79.2842700000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BLK0009,Black Rock Run,River/Stream,Falls Road (Rt. 25) - bank sample?,02060003,,,,,39.5382200000,-76.7279700000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BLK0012,Black Rock Run,River/Stream,Falls Road (Rte 25) on the side of road near the 15100/15200 block of Falls Road. Station located 0.35 mile North of Butler Road and 0.3 mile South of Stringtown Road on Falls Road,02060003,,,,,39.5397830000,-76.7314830000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BLO0014,Blackstone Branch,River/Stream,Damsontown Rd. (Rt 481) crossing.,02060005,,,,,38.9760330000,-75.9632500000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,035,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BLR0010,Block Run,River/Stream,Garret Road crossing. Bridge G-127,05020006,,,,,39.4113330000,-79.3111330000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BMB0006,Burnt Mill Branch,River/Stream,Rt. 50 eastbound lane,02080111,,,,,38.3841670000,-75.3360170000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,045,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BPC0035,Big Pipe Creek,River/Stream,Big Pipe Creek @ Francis Scott Key Hwy (Rt194). Not real-time gage,02070009,,,,,39.6120500000,-77.2368300000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,013,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BRB0013,Bacon Ridge Branch,River/Stream,Chesterfield Road crossing. Parking near old sludge microssing pumping station. Can take flow downstream.,02060004,,,,,39.0015700000,-76.6142800000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,003,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BRC0059,Bear Creek,River/Stream,Off Bear Creek Road- bank sample,05020006,,,,,39.6552500000,-79.3252400000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BRC0088,Bear Creek,River/Stream,Fish HatcheryRoad near Bowman Hill/Rabbit Hollow Road,05020006,,,,,39.6477900000,-79.2852300000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BSE0001,Blakslee,Riverine Impoundment,Center of cove about 50 yd from end,05020006,,,,,39.4763100000,-79.3050200000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,023,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BSM0003,Baisman Run,River/Stream,Ivy Hill Road,02060003,,,,,39.4796600000,-76.6777700000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,005,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BSU0016,Black Sulphur Run,River/Stream,Black Sulpher Road,02070003,,,,,39.6660100000,-78.4974900000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,001,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BTR0007,Beetree Ditch,River/Stream,Diggings Rd. crossing,02060005,,,,,39.0783670000,-75.8367830000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,011,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BUD0016,Buzzard Branch,River/Stream,Mink Farm Road,02070009,,,,,39.5863600000,-77.4914700000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,021,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BVB0012,Beaverdam Branch,River/Stream,Rt. 328 road crossing.,02060005,,,,,38.8114170000,-75.9708670000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,041,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BVM0012,Beaverdam Creek,River/Stream,Beaverdam Rd. crossing.,02080110,,,,,38.3623670000,-75.5844670000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,045,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BVM0022,Beaverdam Creek,River/Stream,Beaglin Rd. crossing.,02080110,,,,,38.3528000000,-75.5726500000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,045,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BVM0040,Beaverdam Creek,River/Stream,Schumaker Dr. crossing. Outlet of Parker Pond.,02080110,,,,,38.3458000000,-75.5472170000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,045,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BXK0078,Back Creek,River/Stream,Crisfield Highway (Rt. 413). As merge onto Rt. 413 south from Rt. 13 south park before guardrail starts on the right.,02080110,,,,,38.1351000000,-75.7013830000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,039,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-CAB0018,Cabin Branch,River/Stream,State Hwy 258 (W Bay Front Road),02060006,,,,,38.7895400000,-76.6491900000,,,,GPS-Unspecified,NAD83,,,,,,,US,24,003,,,,,,,,,,STORET
