OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-MD,USGS Maryland Water Science Center,USGS-392536075392101,RAS-16,Well,,02040205,,,,,39.42666667000000,-75.6558333000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,48,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Rancocas Formation,Confined single aquifer,19790925,100,ft,100,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392605075452801,Fa45-07,Well,,02060002,,,,,39.43483380000000,-75.7574335000000,24000,1,seconds,Interpolated from MAP.,NAD83,78,feet,5,feet,Interpolated from topographic map.,NAVD88,US,10,003,,,,,19960521,22.6,ft,25.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392709075425801,DE-NC 235263,Well,,02040205,,,,,39.45264775000000,-75.7158346000000,24000,1,seconds,Reported.,NAD83,70,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Potomac Formation,Confined single aquifer,20110701,532,ft,560,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392726075371501,RAS-14,Well,,02040205,,,,,39.45722220000000,-75.6208333000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,22,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Rancocas Formation,Confined single aquifer,20070223,66,ft,66,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392913075382001,Fc12-26,Well,,02040205,,,,,39.48705635000000,-75.6385397000000,24000,1,seconds,Interpolated from MAP.,NAD83,65,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19960716,28,ft,29.5,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-392959075435501,Fb22-15,Well,,02060002,,,,,39.49983397000000,-75.7315992000000,24000,1,seconds,Interpolated from MAP.,NAD83,78,feet,5,feet,Interpolated from topographic map.,NAVD88,US,10,003,,,,,19960625,23.34,ft,24.2,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-393126075460201,Ea44-13,Well,,02060002,,,,,39.52400088000000,-75.7668789000000,24000,1,seconds,Interpolated from MAP.,NAD83,50,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19960711,17,ft,18,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-393210075401601,Eb35-23,Well,,02040205,,,,,39.53622300000000,-75.6707634000000,24000,1,seconds,Interpolated from MAP.,NAD83,60,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19960711,15,ft,16,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-393425075351902,Ec15-27,Well,,02040205,,,,,39.57372340000000,-75.5882594000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Potomac Formation,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-393445075351001,Ec15-28,Well,,02040205,,,,,39.57927900000000,-75.5857592000000,24000,1,seconds,Interpolated from MAP.,NAD83,10,feet,10,feet,Interpolated from topographic map.,NGVD29,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Potomac Formation,,19770504,737,ft,780.00,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-393552075375603,Dc53-187,Well,,02040205,,,,,39.59776110000000,-75.6323694000000,24000,.01,seconds,Differentially corrected Global Positioning System.,NAD83,60.02,feet,.01,feet,Level or other surveyed method.,NGVD29,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Potomac Formation,Confined single aquifer,20100606,240,ft,250,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-393603075381501,Dc42-56,Well,,02040205,,,,,39.60085830000000,-75.6374833000000,24000,.01,seconds,Differentially corrected Global Positioning System.,NAD83,46.35,feet,.01,feet,Level or other surveyed method.,NGVD29,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Potomac Formation,Confined single aquifer,20100603,166,ft,170,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-393610075375901,SCD-EM-1D,Well,,02040205,,,,,39.60287500000000,-75.6327972000000,,.01,seconds,Differentially corrected Global Positioning System.,NAD83,3.75,feet,.01,feet,Level or other surveyed method.,NGVD29,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,20080507,10,ft,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-393611075375601,Dc43-38,Well,,02040205,,,,,39.60313056000000,-75.6323111000000,,.01,seconds,Differentially corrected Global Positioning System.,NAD83,.35,feet,.01,feet,Level or other surveyed method.,NGVD29,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,20080507,10.0,ft,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-393614075375801,SCD EM 5D,Well,,02040205,,,,,39.60375000000000,-75.6330306000000,,.01,seconds,Differentially corrected Global Positioning System.,NAD83,1.53,feet,.01,feet,Level or other surveyed method.,NGVD29,US,10,003,,,,Unconfined single aquifer,20080825,10.16,ft,10.16,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-393615075375802,SCD EM 6D,Well,,02040205,,,,,39.60403610000000,-75.6328556000000,,.01,seconds,Differentially corrected Global Positioning System.,NAD83,1.26,feet,.01,feet,Level or other surveyed method.,NGVD29,US,10,003,,,,Unconfined single aquifer,20080825,10.95,ft,10.95,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-393615075380101,Dc42-58,Well,,02040205,,,,,39.60418056000000,-75.6337138900000,24000,.01,seconds,Differentially corrected Global Positioning System.,NAD83,10.43,feet,.01,feet,Level or other surveyed method.,NGVD29,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Potomac Formation,Confined single aquifer,20100525,98,ft,105,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-393616075380501,Dc42-57,Well,,02040205,,,,,39.60438610000000,-75.6345972000000,24000,.1,seconds,Differentially corrected Global Positioning System.,NAD83,7.48,feet,.01,feet,Level or other surveyed method.,NGVD29,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Potomac Formation,Confined single aquifer,20100518,69,ft,69,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-393739075394202,Dc31-15,Well,,02040205,,,,,39.62757500000000,-75.6615417000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,68.68,feet,1,feet,Interpolated from topographic map.,NGVD29,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19600101,76,ft,80,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-393916075440802,Db11-28,Well,,02040205,,,,,39.65433330000000,-75.7355056000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,70.45,feet,1,feet,Interpolated from topographic map.,NGVD29,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19560101,62,ft,136,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-393928075440202,Db11-27,Well,,02040205,,,,,39.65780000000000,-75.7339972000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,79.02,feet,1,feet,Interpolated from topographic map.,NGVD29,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,19560101,66,ft,66,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-394100075334501,Cd52-40,Well,,02040205,,,,,39.68321389000000,-75.5625722000000,24000,Unknown,Unknown,Reported.,NAD83,31,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,10,003,Northern Atlantic Coastal Plain aquifer system,,Columbia Group,Unconfined single aquifer,20110816,76,ft,80,ft,NWIS
USGS-NJ,USGS New Jersey Water Science Center,USGS-394123075305901,Delaware River at river mi 68.98 nr Deepwater NJ,Estuary,,02040204,,,,,39.68972220000000,-75.5163888900000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,10,003,,,,,,,,,,NWIS
USGS-PA,USGS Pennsylvania Water Science Center,USGS-01482800,"Delaware River at Reedy Island Jetty, DE",Estuary,,02040204,11200,sq mi,,,39.50094540000000,-75.5682589000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,10,003,,,,,,,,,,NWIS
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-101021,Naaman Creek @ State Line near Hickman Rd.,River/Stream,,02040202,,,,,39.8173390000,-75.4459570000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-101031,Naaman Creek S. Branch @ Darley Rd. (Rd. 207),River/Stream,,02040202,,,,,39.8086640000,-75.4573970000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-101051,Naaman CreeK  S. Branch @ GlenrocK  Rd.,River/Stream,,02040202,,,,,39.8041620000,-75.4706170000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-101061,Naaman Creek South Branch @ Marsh Rd. (Rt. 3),River/Stream,,02040202,,,,,39.8151280000,-75.4897660000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-101102,Naaman CreeK  South Branch @ Harvey Mill Park,River/Stream,,02040202,,,,,39.8190000000,-75.4954330000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-102011,Shellpot CreeK @ Lea Blvd.,River/Stream,,02040205,,,,,39.7537320000,-75.5158900000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-102041,Shellpot Creek @ Hay Rd. (Rd. 501),Estuary,,02040205,,,,,39.7392210000,-75.5105700000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-102051,Shellpot Creek @ Market St. (Rt. 13 Bus.),River/Stream,,02040205,,,,,39.7630060000,-75.5168730000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-102081,Shellpot Creek @ Carr Rd.,River/Stream,,02040205,,,,,39.7782760000,-75.5075230000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-102107,Turkey Run N of Rt. 95 @ RR crossing,River/Stream,,02040205,,,,,39.7758520000,-75.5226960000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-103011,Red Clay Creek @ W. Newport Pike (Rt. 4) (USGS gage 01480015),River/Stream,,02040205,,,,,39.7163170000,-75.6403800000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-103031,Red Clay Creek @ Lancaster Pike (Rt. 48) (USGS gage 01480000),River/Stream,,02040205,,,,,39.7628780000,-75.6365780000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-103041,Red Clay Creek @ Barley Mill Rd. (Rd. 258A),River/Stream,,02040205,,,,,39.7981650000,-75.6580870000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-103061,Burroughs Run @ Creek Rd. (Rt. 82),River/Stream,,02040205,,,,,39.7988690000,-75.6484140000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-103102,Hyde Run @ Brandywine Spring Park,River/Stream,,02040205,,,,,39.7440970000,-75.6382050000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-103103,Red Clay CreeK  S of Burrows Run Confl.,River/Stream,,02040205,,,,,39.7978660000,-75.6476520000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-103104,Calf Run off Weer Circle,River/Stream,,02040205,,,,,39.7245310000,-75.6503590000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-103105,Red Clay CreeK  below falls @ Hoopes Reservoir,River/Stream,,02040205,,,,,39.7708610000,-75.6369290000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-103106,Trib Red Clay CreeK  50m N of Does Lane,River/Stream,,02040205,,,,,39.8034940000,-75.6374320000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-104011,Brandywine Creek @ Foot Bridge in Brandywine Park,River/Stream,,02040205,,,,,39.7600400000,-75.5560930000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-104021,Brandywine Creek @ New Bridge Rd. (Rd. 279) (USGS gage 01481500),River/Stream,,02040205,,,,,39.7698320000,-75.5788440000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-104051,Brandywine Creek @ Smith Bridge Rd. (Rd. 221),River/Stream,,02040205,,,,,39.8377340000,-75.5788590000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-104106,Wilson Run @ E. Barn Rd.,River/Stream,,02040205,,,,,39.8037660000,-75.5936010000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-104107,Rocky Run 200m E of Rt. 202,River/Stream,,02040205,,,,,39.8153170000,-75.5472830000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-105031,White Clay Creek @ Chambers Rock Rd. (Rd. 329),River/Stream,,02040205,,,,,39.7327200000,-75.7599530000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-105151,White Clay Creek @ Delaware Park Blvd. (USGS gage 014790000),River/Stream,,02040205,,,,,39.6989570000,-75.6754380000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-105171,White Clay Creek @ McKees Lane,River/Stream,,02040205,,,,,39.6899700000,-75.7375900000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-105181,Pike CreeK @ Paper Mill Rd. (Rt. 72),River/Stream,,02040205,,,,,39.7458950000,-75.7172400000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-105212,Trib White Clay @ Thompson Station Rd. (Rd. 307),River/Stream,,02040205,,,,,39.7456700000,-75.7486900000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-105213,Trib White Clay @ Thompson Station Rd. (Rd. 53),River/Stream,,02040205,,,,,39.7299490000,-75.7558660000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-105215,Trib Mill CreeK @ Kirkwood Hgwy. (Rt. 2),River/Stream,,02040205,,,,,39.7153550000,-75.6735800000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-105216,Middle Run @ Middle Run Natural Area,River/Stream,,02040205,,,,,39.7091880000,-75.7218410000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-105217,Pike CreeK  175m NW of Granville Rd.,River/Stream,,02040205,,,,,39.7414860000,-75.7132540000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-105218,Trib White Clay Crk. 300m E of Marrows Rd.,River/Stream,,02040205,,,,,39.6705530000,-75.7242720000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-105219,Pike CreeK @ W. Green Valley Rd.,River/Stream,,02040205,,,,,39.7017090000,-75.6928390000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-105220,White Clay CreeK @ Deerfield Golf Club,River/Stream,,02040205,,,,,39.7187220000,-75.7614030000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-105221,"Trib Mill CreeK @ RR crossing, Hockesin",River/Stream,,02040205,,,,,39.7865690000,-75.6997040000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-105222,Hershey Run 380m N of Newport Pike (Rt. 4),River/Stream,,02040205,,,,,39.7180740000,-75.6257770000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-105223,Mill CreeK @ Delcastle Recreation Area,River/Stream,,02040205,,,,,39.7463940000,-75.6775730000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-105224,Middle Run 230m N of Old Possum ParK  Rd. (Rd. 303),River/Stream,,02040205,,,,,39.6979400000,-75.7194170000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-106021,Christina River beneath Rt. 141 Bridge,Estuary,,02040205,,,,,39.7108480000,-75.6086350000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-106031,Smalleys Dam Spillway @ Smalleys Dam Rd.,River/Stream,,02040205,,,,,39.6556520000,-75.6690980000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-106141,Christina River @ Sunset Lake Rd. (Rt. 72) (USGS gage 01478000),River/Stream,,02040205,,,,,39.6374560000,-75.7284800000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-106151,Christina CreeK @ W.Chestnut Hill Rd.,River/Stream,,02040205,,,,,39.6534730000,-75.7543770000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-106161,West Branch @ Elkton Rd. (Rt. 2),River/Stream,,02040205,,,,,39.6564250000,-75.7861670000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-106191,Christina River @ Nottingham Rd. (Rt. 273),River/Stream,,02040205,,,,,39.6907940000,-75.7767920000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-106281,Little Mill Creek @ DuPont Rd.,River/Stream,,02040205,,,,,39.7347180000,-75.5869990000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-106291,Christina River near Conrail Bridge  (USGS gage 01481602),Estuary,,02040205,,,,,39.7322940000,-75.5326650000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-106409,Little Mill CreeK @ Elsmere Park,River/Stream,,02040205,,,,,39.7302670000,-75.6018490000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-106410,Little Mill CreeK @ Woodland Run Park,River/Stream,,02040205,,,,,39.7439600000,-75.6202310000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-106411,Leathermans Run 200m N of Old Baltimore Pike (Rd. 336),River/Stream,,02040205,,,,,39.6583130000,-75.6756660000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-106412,Iron Hill Run 400m S of Bartley Dr.,River/Stream,,02040205,,,,,39.6216500000,-75.7702140000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-107011,Red Lion Creek @ Bear Corbitt Rd. (Rt. 7),River/Stream,,02040205,,,,,39.6053860000,-75.6649330000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-107031,Red Lion Creek @ Rt. 9,Estuary,,02040205,,,,,39.6054730000,-75.6300430000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-108021,C & D Canal @ DuPont Pkwy. (Rt. 13) N. side,Estuary,,02040205,,,,,39.5538560000,-75.6509400000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
21DELAWQ_WQX,Delaware Department Of Natural Resources And Environmental Control,21DELAWQ_WQX-108051,Lums Pond SE Trib. @ Red Lion Rd. (Rt. 71),River/Stream,,02040205,,,,,39.5530650000,-75.7072720000,,,,GPS Code (Pseudo Range) Standard Position (SA On),NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
